Season,Round,home_EOL,away_EOL,home_result
2020,23,96,91,1
2020,24,70,74,1
2020,24,73,69,1
2020,24,78,73,0
2020,24,64,96,-1
2020,24,74,77,-1
2020,24,91,89,0
2020,24,83,76,1
2020,24,90,69,1
2020,24,91,71,-1
2020,24,75,96,-1
2020,25,84,90,0
2020,25,72,70,1
2020,25,74,64,-1
2020,25,96,78,1
2020,25,73,69,0
2020,25,75,78,-1
2020,25,76,70,0
2020,25,91,75,0
2020,25,71,89,0
2020,25,90,96,1
2020,26,78,74,1
2020,26,69,74,0
2020,26,65,72,1
2020,26,75,83,0
2020,26,78,71,-1
2020,26,70,96,-1
2020,26,70,89,-1
2020,26,89,73,1
2020,26,90,91,-1
2020,26,97,76,1
2020,27,90,89,1
2020,27,72,72,1
2020,27,74,73,1
2020,27,65,69,0
2020,27,78,70,1
2020,27,83,96,-1
2020,27,90,74,1
2020,27,75,70,1
2020,27,89,78,1
2020,27,96,75,1
2020,28,70,83,1
2020,28,69,74,-1
2020,28,72,90,0
2020,28,73,71,0
2020,28,75,79,1
2020,28,74,96,1
2020,28,78,91,0
2020,28,89,75,-1
2020,28,71,65,0
2020,28,96,89,1
2020,29,96,72,1
2020,29,89,75,1
2020,29,73,74,1
2020,29,66,70,1
2020,29,78,73,-1
2020,29,75,69,0
2020,29,72,90,0
2020,29,90,78,1
2020,29,91,96,1
2020,29,83,70,1
2020,30,70,78,-1
2020,30,90,91,0
2020,30,74,83,0
2020,30,69,89,1
2020,30,75,75,-1
2020,30,72,73,-1
2020,30,73,66,1
2020,30,70,90,-1
2020,30,78,96,0
2020,30,96,72,1
2020,31,83,69,0
2020,31,89,75,1
2020,31,91,66,1
2020,31,73,70,0
2020,31,70,78,-1
2020,31,76,72,1
2020,31,96,73,1
2020,31,72,74,1
2020,31,78,90,-1
2020,31,90,96,1
2020,32,70,76,-1
2020,32,75,78,-1
2020,32,74,72,-1
2020,32,69,91,-1
2020,32,89,70,1
2020,32,71,73,-1
2020,32,78,83,1
2020,32,75,90,1
2020,32,66,89,1
2020,32,97,95,1
2020,33,70,69,-1
2020,33,83,74,1
2020,33,91,71,1
2020,33,76,89,-1
2020,33,90,74,1
2020,33,72,66,0
2020,33,73,75,0
2020,33,95,70,1
2020,33,78,96,1
2020,33,88,78,1
2020,34,74,70,1
2020,34,74,90,-1
2020,34,89,83,0
2020,34,96,73,1
2020,34,66,76,1
2020,34,75,72,-1
2020,34,69,95,-1
2020,34,71,88,0
2020,34,78,78,0
2020,34,70,91,-1
2020,35,74,73,1
2020,35,70,75,-1
2020,35,95,72,0
2020,35,66,90,1
2020,35,69,96,-1
2020,35,76,78,1
2020,35,70,74,1
2020,35,88,89,1
2020,35,71,83,1
2020,35,91,78,0
2020,36,90,70,1
2020,36,72,76,0
2020,36,96,71,1
2020,36,73,88,-1
2020,36,89,95,1
2020,36,78,70,0
2020,36,83,66,1
2020,36,74,91,-1
2020,36,78,69,0
2020,36,75,74,1
2020,37,70,72,-1
2020,37,71,78,-1
2020,37,88,83,1
2020,37,69,73,0
2020,37,66,78,-1
2020,37,76,74,1
2020,37,74,96,-1
2020,37,70,89,1
2020,37,91,75,0
2020,37,95,90,1
2020,38,89,74,1
2020,38,72,69,-1
2020,38,90,76,1
2020,38,74,88,0
2020,38,78,71,-1
2020,38,83,91,-1
2020,38,96,70,1
2020,38,73,95,-1
2020,38,78,66,1
2020,38,75,70,0
2018,1,92,81,1
2018,1,70,89,0
2018,1,94,70,-1
2018,1,74,60,-1
2018,1,84,78,1
2018,1,82,76,0
2018,1,75,69,1
2018,1,66,94,-1
2018,1,75,90,-1
2018,1,93,79,1
2018,2,76,93,-1
2018,2,69,70,-1
2018,2,70,75,-1
2018,2,81,66,1
2018,2,89,74,1
2018,2,81,78,1
2018,2,78,92,1
2018,2,60,75,1
2018,2,90,94,-1
2018,2,93,84,0
2018,3,69,93,-1
2018,3,75,76,-1
2018,3,60,82,0
2018,3,75,79,1
2018,3,70,66,0
2018,3,94,81,1
2018,3,94,84,1
2018,3,75,78,0
2018,3,89,92,1
2018,3,90,70,0
2018,4,94,90,1
2018,4,92,69,1
2018,4,66,75,1
2018,4,84,89,-1
2018,4,81,93,-1
2018,4,81,70,-1
2018,4,78,94,0
2018,4,70,75,1
2018,4,76,76,-1
2018,4,79,60,1
2018,5,69,66,1
2018,5,74,81,-1
2018,5,60,81,0
2018,5,90,70,0
2018,5,75,78,1
2018,5,70,94,-1
2018,5,75,78,0
2018,5,89,76,0
2018,5,93,92,0
2018,5,94,84,1
2018,6,78,89,-1
2018,6,70,61,0
2018,6,85,69,1
2018,6,93,74,1
2018,6,81,94,-1
2018,6,78,93,-1
2018,6,76,70,-1
2018,6,81,90,-1
2018,6,66,75,1
2018,6,92,75,1
2018,7,61,89,-1
2018,7,69,81,0
2018,7,94,74,1
2018,7,78,81,1
2018,7,75,70,0
2018,7,78,76,1
2018,7,93,93,-1
2018,7,91,66,1
2018,7,84,70,-1
2018,7,75,91,0
2018,8,90,94,0
2018,8,71,78,0
2018,8,73,93,1
2018,8,94,78,1
2018,8,76,56,1
2018,8,90,68,1
2018,8,71,91,1
2018,8,61,84,0
2018,8,80,69,0
2018,8,81,75,0
2018,9,78,61,-1
2018,9,94,71,1
2018,9,56,94,1
2018,9,94,71,1
2018,9,69,73,1
2018,9,77,69,-1
2018,9,76,81,-1
2018,9,81,75,1
2018,9,84,92,-1
2018,9,90,90,1
2018,10,95,90,1
2018,10,92,76,1
2018,10,73,78,0
2018,10,90,57,1
2018,10,71,77,-1
2018,10,74,94,-1
2018,10,69,94,-1
2018,10,61,80,0
2018,10,81,84,1
2018,10,71,69,1
2018,11,77,81,0
2018,11,56,74,1
2018,11,69,69,-1
2018,11,80,71,-1
2018,11,76,61,-1
2018,11,78,90,-1
2018,11,90,73,1
2018,11,95,92,1
2018,11,94,95,1
2018,11,83,71,1
2018,12,92,91,1
2018,12,69,56,1
2018,12,71,76,1
2018,12,74,83,0
2018,12,81,95,-1
2018,12,90,80,1
2018,12,75,94,-1
2018,12,95,69,1
2018,12,71,77,1
2018,12,62,77,0
2018,13,78,81,0
2018,13,73,77,1
2018,13,95,62,1
2018,13,69,71,-1
2018,13,76,69,0
2018,13,91,74,0
2018,13,90,94,0
2018,13,80,83,1
2018,13,71,92,-1
2018,13,57,95,-1
2018,14,62,73,0
2018,14,82,90,1
2018,14,71,95,-1
2018,14,74,69,0
2018,14,92,57,1
2018,14,69,71,-1
2018,14,94,76,1
2018,14,83,78,1
2018,14,95,80,1
2018,14,77,90,-1
2018,15,93,69,1
2018,15,62,90,-1
2018,15,83,57,1
2018,15,82,71,1
2018,15,77,76,1
2018,15,71,91,0
2018,15,74,73,0
2018,15,92,95,-1
2018,15,69,80,0
2018,15,95,78,1
2018,16,78,93,1
2018,16,72,71,1
2018,16,73,70,0
2018,16,57,63,1
2018,16,75,74,1
2018,16,91,77,1
2018,16,69,82,-1
2018,16,80,92,0
2018,16,90,83,0
2018,16,95,96,-1
2018,17,72,77,1
2018,17,57,93,-1
2018,17,73,71,1
2018,17,75,96,-1
2018,17,69,83,-1
2018,17,80,82,-1
2018,17,78,92,0
2018,17,95,70,1
2018,17,91,63,1
2018,17,90,74,0
2018,18,82,73,-1
2018,18,92,69,1
2018,18,63,72,0
2018,18,93,80,1
2018,18,71,57,-1
2018,18,77,78,-1
2018,18,96,91,1
2018,18,74,95,-1
2018,18,70,90,-1
2018,18,83,75,1
2018,19,92,90,0
2018,19,82,94,0
2018,19,63,71,1
2018,19,96,70,1
2018,19,80,57,0
2018,19,77,74,1
2018,19,75,73,0
2018,19,77,69,-1
2018,19,72,91,-1
2018,19,81,95,0
2018,20,91,80,1
2018,20,70,77,0
2018,20,94,63,1
2018,20,57,77,0
2018,20,95,72,0
2018,20,72,81,1
2018,20,74,82,0
2018,20,90,75,1
2018,20,68,96,-1
2018,20,73,92,-1
2018,21,70,82,1
2018,21,94,77,1
2018,21,57,72,0
2018,21,90,81,1
2018,21,69,63,0
2018,21,71,75,-1
2018,21,95,80,0
2018,21,73,96,0
2018,21,74,92,0
2018,21,91,77,0
2018,22,63,70,0
2018,22,72,90,-1
2018,22,82,57,1
2018,22,77,69,-1
2018,22,82,95,-1
2018,22,80,73,-1
2018,22,75,91,-1
2018,22,77,74,1
2018,22,96,72,1
2018,22,91,94,0
2018,23,93,82,0
2018,23,73,72,1
2018,23,57,78,-1
2018,23,68,75,0
2018,23,71,79,0
2018,23,74,62,1
2018,23,91,83,1
2018,23,70,91,1
2018,23,90,96,1
2018,23,95,77,1
2018,24,62,93,-1
2018,24,91,74,1
2018,24,72,95,-1
2018,24,83,74,0
2018,24,82,71,1
2018,24,77,58,1
2018,24,78,70,0
2018,24,96,68,1
2018,24,79,91,0
2018,24,75,91,1
2018,25,78,74,0
2018,25,75,91,1
2018,25,59,91,-1
2018,25,94,70,-1
2018,25,82,81,1
2018,25,69,72,0
2018,25,79,63,0
2018,25,96,74,1
2018,25,76,70,0
2018,25,91,94,1
2018,26,72,96,0
2018,26,70,76,1
2018,26,63,78,1
2018,26,81,74,0
2018,26,94,58,1
2018,26,73,79,-1
2018,26,91,82,1
2018,26,74,69,0
2018,26,91,91,0
2018,26,71,93,1
2018,27,91,91,1
2018,27,76,63,0
2018,27,82,74,1
2018,27,74,72,1
2018,27,78,71,1
2018,27,96,81,1
2018,27,59,70,1
2018,27,69,94,1
2018,27,79,91,-1
2018,27,93,74,1
2018,28,82,76,0
2018,28,70,69,0
2018,28,63,75,1
2018,28,72,79,0
2018,28,91,78,1
2018,28,74,58,-1
2018,28,70,82,1
2018,28,74,91,-1
2018,28,95,93,1
2018,28,91,96,-1
2018,29,72,82,1
2018,29,82,71,0
2018,29,79,76,0
2018,29,75,77,1
2018,29,92,58,1
2018,29,70,74,1
2018,29,91,69,1
2018,29,63,91,1
2018,29,96,93,1
2018,29,74,94,-1
2018,30,94,90,1
2018,30,82,64,1
2018,30,59,75,0
2018,30,69,79,1
2018,30,74,82,-1
2018,30,77,72,-1
2018,30,92,74,1
2018,30,91,71,1
2018,30,71,92,-1
2018,30,75,96,-1
2018,31,70,74,1
2018,31,59,74,-1
2018,31,75,82,-1
2018,31,91,71,1
2018,31,72,92,-1
2018,31,76,79,-1
2018,31,81,91,1
2018,31,96,64,1
2018,31,92,70,1
2018,31,77,94,0
2018,32,74,92,-1
2018,32,65,81,-1
2018,32,94,75,1
2018,32,70,60,1
2018,32,77,79,1
2018,32,71,70,0
2018,32,73,72,-1
2018,32,82,96,-1
2018,32,91,76,1
2018,32,92,92,-1
2018,33,82,92,0
2018,33,70,74,0
2018,33,65,60,0
2018,33,81,70,-1
2018,33,76,92,-1
2018,33,71,72,-1
2018,33,73,76,0
2018,33,95,94,-1
2018,33,91,79,1
2018,33,92,77,0
2018,34,79,92,-1
2018,34,73,82,1
2018,34,73,65,1
2018,34,60,71,1
2018,34,75,82,0
2018,34,91,70,1
2018,34,92,95,-1
2018,34,70,91,1
2018,34,94,73,-1
2018,34,76,75,0
2018,35,65,92,0
2018,35,71,94,-1
2018,35,81,79,0
2018,35,73,91,0
2018,35,71,74,0
2018,35,91,76,1
2018,35,75,73,0
2018,35,95,75,1
2018,35,82,70,1
2018,35,92,60,0
2018,36,91,75,0
2018,36,73,65,0
2018,36,74,81,1
2018,36,60,82,-1
2018,36,70,73,-1
2018,36,79,71,1
2018,36,75,92,-1
2018,36,76,95,-1
2018,36,94,91,1
2018,36,92,71,1
2018,37,65,94,1
2018,37,75,74,-1
2018,37,71,75,1
2018,37,82,77,-1
2018,37,71,70,1
2018,37,72,92,1
2018,37,82,79,0
2018,37,95,59,0
2018,37,91,73,1
2018,37,92,92,1
2018,38,73,71,-1
2018,38,74,72,1
2018,38,60,91,-1
2018,38,93,65,1
2018,38,94,71,1
2018,38,71,92,1
2018,38,79,94,-1
2018,38,75,75,-1
2018,38,92,81,1
2018,38,77,82,1
2015,1,95,76,-1
2015,1,65,67,-1
2015,1,78,77,-1
2015,1,74,76,0
2015,1,75,88,-1
2015,1,93,67,1
2015,1,91,74,1
2015,1,78,95,-1
2015,1,66,96,-1
2015,2,77,78,0
2015,2,96,69,1
2015,2,67,75,-1
2015,2,74,74,0
2015,2,77,66,1
2015,2,86,93,0
2015,2,68,78,0
2015,2,89,65,1
2015,2,76,95,0
2015,2,95,91,1
2015,3,66,94,0
2015,3,95,78,-1
2015,3,78,67,0
2015,3,65,76,1
2015,3,77,75,1
2015,3,75,74,-1
2015,3,86,96,-1
2015,3,76,68,1
2015,3,89,91,-1
2015,3,69,93,0
2015,4,93,95,0
2015,4,96,77,1
2015,4,67,66,0
2015,4,75,78,1
2015,4,78,69,-1
2015,4,76,88,0
2015,4,74,86,-1
2015,4,91,77,-1
2015,4,94,65,1
2015,4,68,75,0
2015,5,65,78,0
2015,5,77,92,-1
2015,5,66,76,0
2015,5,78,68,0
2015,5,77,75,-1
2015,5,75,91,1
2015,5,69,94,1
2015,5,88,74,-1
2015,5,87,67,-1
2015,5,94,96,0
2015,6,90,86,0
2015,6,96,77,1
2015,6,68,70,1
2015,6,68,94,-1
2015,6,94,75,1
2015,6,76,65,1
2015,6,76,77,0
2015,6,92,88,0
2015,6,75,66,1
2015,6,78,78,1
2015,7,68,68,1
2015,7,70,66,0
2015,7,90,75,1
2015,7,76,78,1
2015,7,77,78,0
2015,7,77,94,-1
2015,7,94,86,1
2015,7,88,76,1
2015,7,96,93,1
2015,7,75,65,1
2015,8,94,88,1
2015,8,92,68,0
2015,8,66,76,-1
2015,8,68,96,-1
2015,8,86,77,1
2015,8,76,76,1
2015,8,78,70,1
2015,8,65,90,-1
2015,8,78,77,1
2015,8,75,94,0
2015,9,76,95,1
2015,9,89,68,0
2015,9,76,78,1
2015,9,75,93,-1
2015,9,75,68,0
2015,9,77,70,1
2015,9,65,86,-1
2015,9,88,78,-1
2015,9,94,96,0
2015,9,65,76,1
2015,10,79,89,1
2015,10,93,65,1
2015,10,97,65,1
2015,10,86,77,0
2015,10,69,77,-1
2015,10,69,75,-1
2015,10,78,76,0
2015,10,94,94,1
2015,10,76,88,-1
2015,10,68,75,-1
2015,11,89,96,-1
2015,11,65,68,1
2015,11,94,67,1
2015,11,77,69,1
2015,11,76,76,0
2015,11,65,94,0
2015,11,76,87,0
2015,11,88,78,-1
2015,11,75,79,-1
2015,11,77,92,1
2015,12,97,74,1
2015,12,86,76,1
2015,12,69,76,0
2015,12,93,78,1
2015,12,79,65,1
2015,12,78,65,-1
2015,12,92,94,-1
2015,12,67,89,1
2015,12,68,88,-1
2015,12,76,77,0
2015,13,74,92,-1
2015,13,66,76,0
2015,13,88,78,1
2015,13,94,68,1
2015,13,65,69,1
2015,13,78,68,0
2015,13,76,79,1
2015,13,76,97,0
2015,13,77,94,-1
2015,13,88,87,1
2015,14,66,79,0
2015,14,69,89,-1
2015,14,94,78,1
2015,14,78,65,1
2015,14,68,76,-1
2015,14,74,76,-1
2015,14,92,77,1
2015,14,97,88,1
2015,14,87,68,0
2015,14,76,94,-1
2015,15,79,97,1
2015,15,68,74,0
2015,15,89,76,0
2015,15,65,66,1
2015,15,78,92,1
2015,15,88,68,0
2015,15,94,87,1
2015,15,77,78,1
2015,15,76,69,1
2015,15,77,94,-1
2015,16,66,77,1
2015,16,97,68,1
2015,16,68,78,0
2015,16,68,95,-1
2015,16,76,77,0
2015,16,74,76,1
2015,16,93,79,1
2015,16,94,88,1
2015,16,77,88,-1
2015,16,86,66,1
2015,17,95,68,1
2015,17,76,94,0
2015,17,68,77,-1
2015,17,66,74,1
2015,17,76,86,1
2015,17,88,66,1
2015,17,77,68,1
2015,17,79,76,-1
2015,17,88,93,0
2015,17,78,97,-1
2015,18,97,77,1
2015,18,66,88,-1
2015,18,68,77,-1
2015,18,86,78,-1
2015,18,68,88,-1
2015,18,94,79,1
2015,18,76,68,-1
2015,18,77,76,1
2015,18,74,95,-1
2015,18,93,66,1
2015,19,88,94,0
2015,19,77,97,0
2015,19,76,76,0
2015,19,68,68,-1
2015,19,95,66,0
2015,19,66,68,0
2015,19,78,74,1
2015,19,77,93,-1
2015,19,79,86,1
2015,19,88,78,1
2015,20,78,94,0
2015,20,77,93,1
2015,20,79,66,0
2015,20,88,68,0
2015,20,66,77,0
2015,20,76,68,0
2015,20,77,74,0
2015,20,68,85,1
2015,20,94,76,1
2015,20,88,97,1
2015,21,76,88,-1
2015,21,69,76,1
2015,21,74,69,1
2015,21,85,95,0
2015,21,97,79,1
2015,21,66,65,1
2015,21,78,77,0
2015,21,68,88,1
2015,21,93,78,1
2015,21,94,78,-1
2015,22,78,97,-1
2015,22,67,69,-1
2015,22,76,88,-1
2015,22,65,94,-1
2015,22,69,78,-1
2015,22,88,76,1
2015,22,79,78,-1
2015,22,77,69,1
2015,22,94,93,-1
2015,22,85,74,0
2015,23,68,79,-1
2015,23,75,66,1
2015,23,69,85,-1
2015,23,94,69,1
2015,23,79,65,1
2015,23,74,88,-1
2015,23,89,78,1
2015,23,97,94,0
2015,23,93,75,1
2015,23,78,77,-1
2015,24,88,93,1
2015,24,75,97,-1
2015,24,69,69,-1
2015,24,94,68,0
2015,24,65,78,-1
2015,24,77,76,0
2015,24,85,89,0
2015,24,66,74,0
2015,24,79,79,0
2015,24,77,94,0
2015,25,68,75,1
2015,25,93,69,1
2015,25,76,65,-1
2015,25,89,88,1
2015,25,94,66,1
2015,25,97,85,1
2015,25,79,94,-1
2015,25,78,78,0
2015,25,69,79,0
2015,25,74,77,1
2015,26,69,93,-1
2015,26,97,66,0
2015,26,77,94,1
2015,26,69,65,1
2015,26,75,78,-1
2015,26,75,75,0
2015,26,94,79,1
2015,26,88,77,0
2015,26,85,69,0
2015,26,78,89,-1
2015,27,77,69,-1
2015,27,79,75,1
2015,27,78,69,1
2015,27,75,78,1
2015,27,94,75,1
2015,27,66,77,-1
2015,27,89,94,1
2015,27,92,85,1
2015,27,65,88,-1
2015,27,70,97,-1
2015,28,69,75,0
2015,28,78,70,1
2015,28,75,75,1
2015,28,65,92,-1
2015,28,77,97,-1
2015,28,79,85,1
2015,28,79,94,-1
2015,28,93,69,1
2015,28,88,77,1
2015,28,89,66,1
2015,29,70,65,1
2015,29,75,75,-1
2015,29,69,69,0
2015,29,75,79,1
2015,29,93,77,1
2015,29,66,93,1
2015,29,97,78,0
2015,29,85,79,1
2015,29,94,88,1
2015,29,77,89,-1
2015,30,93,75,1
2015,30,79,93,-1
2015,30,78,67,1
2015,30,79,70,-1
2015,30,88,69,1
2015,30,76,77,-1
2015,30,77,74,1
2015,30,89,94,-1
2015,30,69,97,-1
2015,30,65,85,-1
2015,31,93,89,1
2015,31,94,75,1
2015,31,77,69,1
2015,31,75,65,-1
2015,31,85,78,1
2015,31,69,77,1
2015,31,97,78,1
2015,31,66,88,0
2015,31,74,78,1
2015,31,70,93,1
2015,32,78,85,0
2015,32,88,75,-1
2015,32,74,71,-1
2015,32,78,69,1
2015,32,74,69,-1
2015,32,77,78,0
2015,32,67,94,-1
2015,32,65,97,-1
2015,32,94,93,1
2015,32,89,78,1
2015,33,75,65,0
2015,33,85,67,1
2015,33,78,78,1
2015,33,70,78,1
2015,33,71,74,-1
2015,33,97,94,1
2015,33,93,77,1
2015,33,78,88,-1
2015,33,69,89,1
2015,33,94,75,0
2015,34,78,88,0
2015,34,71,68,-1
2015,34,67,70,-1
2015,34,74,89,0
2015,34,79,74,0
2015,34,78,77,-1
2015,34,65,77,0
2015,34,93,76,1
2015,34,85,94,1
2015,34,94,97,0
2015,35,70,78,1
2015,35,77,66,1
2015,35,76,85,1
2015,35,89,65,1
2015,35,74,78,1
2015,35,78,78,1
2015,35,94,74,-1
2015,35,97,70,1
2015,35,88,93,-1
2015,35,69,94,-1
2015,36,85,74,-1
2015,36,69,66,-1
2015,36,71,78,1
2015,36,78,88,1
2015,36,77,75,0
2015,36,76,77,1
2015,36,70,93,-1
2015,36,93,65,1
2015,36,97,89,0
2015,36,94,78,-1
2015,37,77,76,1
2015,37,76,85,-1
2015,37,87,69,1
2015,37,75,71,0
2015,37,65,77,1
2015,37,66,79,0
2015,37,89,70,-1
2015,37,78,93,-1
2015,37,93,94,0
2015,37,75,97,1
2015,38,76,67,-1
2015,38,79,89,1
2015,38,69,93,0
2015,38,71,66,1
2015,38,93,78,1
2015,38,96,75,1
2015,38,71,78,1
2015,38,85,87,-1
2015,38,93,76,1
2015,38,77,76,1
2016,1,94,88,1
2016,1,62,76,-1
2016,1,84,66,0
2016,1,72,75,1
2016,1,70,71,-1
2016,1,95,78,0
2016,1,94,76,-1
2016,1,77,79,0
2016,1,79,88,-1
2016,1,75,93,-1
2016,2,76,94,-1
2016,2,79,84,-1
2016,2,74,69,-1
2016,2,78,77,1
2016,2,88,79,0
2016,2,66,75,0
2016,2,76,72,-1
2016,2,72,94,-1
2016,2,93,95,1
2016,2,88,61,1
2016,3,94,77,0
2016,3,71,76,1
2016,3,72,88,0
2016,3,70,79,0
2016,3,74,78,0
2016,3,76,61,-1
2016,3,75,95,-1
2016,3,85,93,-1
2016,3,66,78,0
2016,3,94,88,0
2016,4,77,94,-1
2016,4,76,74,0
2016,4,62,73,0
2016,4,95,72,-1
2016,4,88,76,-1
2016,4,93,66,1
2016,4,79,75,-1
2016,4,87,85,0
2016,4,78,70,1
2016,4,78,94,1
2016,5,85,95,1
2016,5,94,79,1
2016,5,72,93,-1
2016,5,70,62,1
2016,5,66,79,1
2016,5,75,78,0
2016,5,94,88,1
2016,5,74,87,-1
2016,5,72,76,1
2016,5,76,77,1
2016,6,95,93,1
2016,6,75,75,-1
2016,6,62,74,1
2016,6,77,66,-1
2016,6,79,73,0
2016,6,78,85,0
2016,6,93,77,-1
2016,6,87,72,1
2016,6,88,70,0
2016,6,78,94,-1
2016,7,87,93,1
2016,7,73,93,-1
2016,7,88,75,1
2016,7,94,73,1
2016,7,78,78,1
2016,7,79,63,1
2016,7,77,70,0
2016,7,76,95,0
2016,7,67,72,-1
2016,7,75,85,-1
2016,8,72,75,1
2016,8,75,79,-1
2016,8,62,66,0
2016,8,93,76,1
2016,8,71,73,-1
2016,8,73,77,0
2016,8,95,78,-1
2016,8,85,88,0
2016,8,93,94,1
2016,8,78,88,0
2016,9,88,88,0
2016,9,94,75,1
2016,9,73,77,-1
2016,9,85,94,-1
2016,9,93,62,1
2016,9,79,73,0
2016,9,75,73,1
2016,9,66,93,-1
2016,9,76,70,1
2016,9,78,79,-1
2016,10,75,78,-1
2016,10,73,72,1
2016,10,70,75,-1
2016,10,79,66,-1
2016,10,77,94,1
2016,10,94,85,1
2016,10,73,76,1
2016,10,62,88,-1
2016,10,94,93,0
2016,10,88,79,0
2016,11,94,88,-1
2016,11,72,94,0
2016,11,93,70,1
2016,11,76,79,0
2016,11,78,93,-1
2016,11,67,77,1
2016,11,75,73,-1
2016,11,85,73,1
2016,11,79,62,1
2016,11,88,75,1
2016,12,62,76,-1
2016,12,74,67,1
2016,12,94,75,1
2016,12,70,78,1
2016,12,73,79,-1
2016,12,77,85,0
2016,12,79,93,1
2016,12,74,94,0
2016,12,93,88,0
2016,12,88,72,-1
2016,13,67,94,-1
2016,13,93,70,1
2016,13,85,75,1
2016,13,76,74,-1
2016,13,80,79,-1
2016,13,77,62,0
2016,13,75,93,1
2016,13,94,88,-1
2016,13,88,77,1
2016,13,73,73,-1
2016,14,74,67,-1
2016,14,62,85,0
2016,14,73,75,1
2016,14,93,79,1
2016,14,73,79,1
2016,14,74,94,0
2016,14,88,93,0
2016,14,77,75,0
2016,14,88,77,1
2016,14,70,93,0
2016,15,79,93,1
2016,15,93,74,1
2016,15,94,77,0
2016,15,79,74,0
2016,15,77,75,-1
2016,15,67,70,1
2016,15,75,88,0
2016,15,93,62,-1
2016,15,75,89,1
2016,15,85,73,0
2016,16,70,85,0
2016,16,73,79,1
2016,16,93,77,1
2016,16,74,68,-1
2016,16,77,80,0
2016,16,63,93,1
2016,16,74,93,-1
2016,16,88,75,0
2016,16,88,76,-1
2016,16,75,93,1
2016,17,93,73,1
2016,17,85,75,-1
2016,17,93,70,-1
2016,17,79,88,-1
2016,17,80,73,-1
2016,17,75,63,-1
2016,17,76,74,0
2016,17,68,88,1
2016,17,77,77,0
2016,17,93,93,1
2016,18,79,93,1
2016,18,74,77,0
2016,18,64,74,0
2016,18,93,69,0
2016,18,88,76,1
2016,18,93,73,1
2016,18,77,75,1
2016,18,88,71,1
2016,18,76,85,-1
2016,18,78,94,1
2016,19,74,77,0
2016,19,85,80,-1
2016,19,71,74,1
2016,19,69,88,-1
2016,19,75,76,1
2016,19,93,64,1
2016,19,92,93,0
2016,19,77,79,1
2016,19,76,93,0
2016,19,73,88,-1
2016,20,77,88,1
2016,20,93,75,1
2016,20,76,64,0
2016,20,92,77,1
2016,20,71,79,1
2016,20,73,74,1
2016,20,75,80,1
2016,20,69,93,-1
2016,20,74,93,-1
2016,20,85,89,0
2016,21,73,74,1
2016,21,64,78,-1
2016,21,75,93,0
2016,21,76,73,-1
2016,21,93,75,0
2016,21,93,85,0
2016,21,78,69,1
2016,21,80,71,1
2016,21,88,93,0
2016,21,88,76,-1
2016,22,88,74,1
2016,22,64,71,1
2016,22,93,85,0
2016,22,93,74,1
2016,22,75,78,1
2016,22,78,75,1
2016,22,74,76,0
2016,22,88,92,-1
2016,22,80,93,0
2016,22,76,69,1
2016,23,70,88,-1
2016,23,74,88,-1
2016,23,76,80,1
2016,23,93,79,-1
2016,23,74,64,0
2016,23,69,76,1
2016,23,75,74,0
2016,23,78,93,0
2016,23,85,76,-1
2016,23,93,93,-1
2016,24,93,79,0
2016,24,77,88,1
2016,24,70,89,-1
2016,24,74,93,-1
2016,24,78,74,1
2016,24,74,65,-1
2016,24,92,80,1
2016,24,75,77,0
2016,24,69,93,0
2016,24,85,75,1
2016,25,93,77,-1
2016,25,73,70,1
2016,25,87,74,0
2016,25,75,75,1
2016,25,80,85,-1
2016,25,77,73,0
2016,25,89,70,1
2016,25,79,78,1
2016,25,65,93,-1
2016,25,93,92,0
2016,26,74,93,1
2016,26,65,80,-1
2016,26,74,69,-1
2016,26,85,75,-1
2016,26,70,78,0
2016,26,76,79,-1
2016,26,93,75,1
2016,26,93,78,1
2016,26,74,87,-1
2016,26,93,89,-1
2016,27,79,74,1
2016,27,77,70,1
2016,27,80,93,-1
2016,27,80,73,1
2016,27,70,65,0
2016,27,75,74,1
2016,27,92,92,1
2016,27,89,76,1
2016,27,74,93,0
2016,27,89,85,1
2016,28,73,85,-1
2016,28,65,80,1
2016,28,78,75,0
2016,28,70,93,-1
2016,28,74,74,0
2016,28,92,76,-1
2016,28,79,89,1
2016,28,80,75,1
2016,28,87,93,1
2016,28,92,70,1
2016,29,89,92,0
2016,29,93,80,0
2016,29,85,79,-1
2016,29,93,73,1
2016,29,75,65,-1
2016,29,79,74,0
2016,29,77,70,1
2016,29,70,78,-1
2016,29,74,88,-1
2016,29,75,92,1
2016,30,70,93,0
2016,30,66,77,1
2016,30,80,79,-1
2016,30,73,89,-1
2016,30,78,75,1
2016,30,80,70,1
2016,30,92,74,1
2016,30,92,75,1
2016,30,75,84,1
2016,30,89,92,0
2016,31,86,92,-1
2016,31,93,80,0
2016,31,74,78,-1
2016,31,70,80,-1
2016,31,75,70,-1
2016,31,76,73,1
2016,31,74,74,0
2016,31,79,88,1
2016,31,93,92,-1
2016,31,89,66,1
2016,32,73,93,-1
2016,32,92,70,1
2016,32,66,92,-1
2016,32,70,74,1
2016,32,80,77,0
2016,32,74,75,0
2016,32,80,74,0
2016,32,88,89,0
2016,32,78,80,1
2016,32,92,85,1
2016,33,80,92,0
2016,33,72,66,-1
2016,33,74,70,1
2016,33,79,74,1
2016,33,77,93,1
2016,33,70,85,0
2016,33,93,75,1
